sample_idx,beat,episode,file,database
35121,N,,cu01.csv,cudb
35393,N,,cu01.csv,cudb
35672,N,,cu01.csv,cudb
35933,N,,cu01.csv,cudb
36200,N,,cu01.csv,cudb
36472,N,,cu01.csv,cudb
36731,N,,cu01.csv,cudb
36987,N,,cu01.csv,cudb
37255,N,,cu01.csv,cudb
37509,N,,cu01.csv,cudb
37761,N,,cu01.csv,cudb
38022,N,,cu01.csv,cudb
38296,N,,cu01.csv,cudb
38557,N,,cu01.csv,cudb
38821,N,,cu01.csv,cudb
39089,N,,cu01.csv,cudb
39361,N,,cu01.csv,cudb
39638,N,,cu01.csv,cudb
39911,N,,cu01.csv,cudb
40178,N,,cu01.csv,cudb
40460,N,,cu01.csv,cudb
40721,N,,cu01.csv,cudb
40992,N,,cu01.csv,cudb
41266,N,,cu01.csv,cudb
41534,N,,cu01.csv,cudb
41792,N,,cu01.csv,cudb
42052,N,,cu01.csv,cudb
42324,N,,cu01.csv,cudb
42582,N,,cu01.csv,cudb
42856,N,,cu01.csv,cudb
43119,N,,cu01.csv,cudb
43384,N,,cu01.csv,cudb
43658,N,,cu01.csv,cudb
43927,N,,cu01.csv,cudb
44198,N,,cu01.csv,cudb
44466,N,,cu01.csv,cudb
44740,N,,cu01.csv,cudb
45004,N,,cu01.csv,cudb
45271,N,,cu01.csv,cudb
45533,N,,cu01.csv,cudb
45790,N,,cu01.csv,cudb
46053,N,,cu01.csv,cudb
46317,N,,cu01.csv,cudb
46578,N,,cu01.csv,cudb
46836,N,,cu01.csv,cudb
47102,N,,cu01.csv,cudb
47357,N,,cu01.csv,cudb
47612,N,,cu01.csv,cudb
47876,N,,cu01.csv,cudb
48124,N,,cu01.csv,cudb
48384,N,,cu01.csv,cudb
48645,N,,cu01.csv,cudb
48894,N,,cu01.csv,cudb
49144,N,,cu01.csv,cudb
49402,N,,cu01.csv,cudb
49655,N,,cu01.csv,cudb
49901,N,,cu01.csv,cudb
50158,N,,cu01.csv,cudb
50416,N,,cu01.csv,cudb
50665,N,,cu01.csv,cudb
50920,N,,cu01.csv,cudb
51173,N,,cu01.csv,cudb
51427,N,,cu01.csv,cudb
51688,N,,cu01.csv,cudb
51942,N,,cu01.csv,cudb
52198,N,,cu01.csv,cudb
52457,N,,cu01.csv,cudb
52715,N,,cu01.csv,cudb
52964,N,,cu01.csv,cudb
53222,N,,cu01.csv,cudb
53486,N,,cu01.csv,cudb
53541,+,(VF,cu01.csv,cudb
0,+,(N,cu02.csv,cudb
44,N,,cu02.csv,cudb
177,N,,cu02.csv,cudb
311,N,,cu02.csv,cudb
445,N,,cu02.csv,cudb
578,N,,cu02.csv,cudb
712,N,,cu02.csv,cudb
846,N,,cu02.csv,cudb
980,N,,cu02.csv,cudb
1114,N,,cu02.csv,cudb
1249,N,,cu02.csv,cudb
1383,N,,cu02.csv,cudb
1516,N,,cu02.csv,cudb
1648,N,,cu02.csv,cudb
1783,N,,cu02.csv,cudb
1918,N,,cu02.csv,cudb
2052,N,,cu02.csv,cudb
2186,N,,cu02.csv,cudb
2319,N,,cu02.csv,cudb
2452,N,,cu02.csv,cudb
2585,N,,cu02.csv,cudb
2718,N,,cu02.csv,cudb
2851,N,,cu02.csv,cudb
2984,N,,cu02.csv,cudb
3115,N,,cu02.csv,cudb
3248,N,,cu02.csv,cudb
3382,N,,cu02.csv,cudb
3517,N,,cu02.csv,cudb
3651,N,,cu02.csv,cudb
3786,N,,cu02.csv,cudb
3920,N,,cu02.csv,cudb
4054,N,,cu02.csv,cudb
4188,N,,cu02.csv,cudb
4322,N,,cu02.csv,cudb
4457,N,,cu02.csv,cudb
4590,N,,cu02.csv,cudb
4722,N,,cu02.csv,cudb
4855,N,,cu02.csv,cudb
4989,N,,cu02.csv,cudb
5124,N,,cu02.csv,cudb
5258,N,,cu02.csv,cudb
5392,N,,cu02.csv,cudb
5526,N,,cu02.csv,cudb
5660,N,,cu02.csv,cudb
5794,N,,cu02.csv,cudb
5928,N,,cu02.csv,cudb
6062,N,,cu02.csv,cudb
6195,N,,cu02.csv,cudb
6327,N,,cu02.csv,cudb
6460,N,,cu02.csv,cudb
6594,N,,cu02.csv,cudb
6729,N,,cu02.csv,cudb
6864,N,,cu02.csv,cudb
6999,N,,cu02.csv,cudb
7134,N,,cu02.csv,cudb
7269,N,,cu02.csv,cudb
7403,N,,cu02.csv,cudb
7538,N,,cu02.csv,cudb
7674,N,,cu02.csv,cudb
7808,N,,cu02.csv,cudb
7941,N,,cu02.csv,cudb
8075,N,,cu02.csv,cudb
8210,N,,cu02.csv,cudb
8346,N,,cu02.csv,cudb
8481,N,,cu02.csv,cudb
8616,N,,cu02.csv,cudb
8750,N,,cu02.csv,cudb
8884,N,,cu02.csv,cudb
9018,N,,cu02.csv,cudb
9152,N,,cu02.csv,cudb
9286,N,,cu02.csv,cudb
9420,N,,cu02.csv,cudb
9552,N,,cu02.csv,cudb
9685,N,,cu02.csv,cudb
9819,N,,cu02.csv,cudb
9953,N,,cu02.csv,cudb
10088,N,,cu02.csv,cudb
10222,N,,cu02.csv,cudb
10356,N,,cu02.csv,cudb
10490,N,,cu02.csv,cudb
10624,N,,cu02.csv,cudb
10758,N,,cu02.csv,cudb
10892,N,,cu02.csv,cudb
11026,N,,cu02.csv,cudb
11159,N,,cu02.csv,cudb
11293,N,,cu02.csv,cudb
11428,N,,cu02.csv,cudb
11563,N,,cu02.csv,cudb
11698,N,,cu02.csv,cudb
11833,N,,cu02.csv,cudb
11968,N,,cu02.csv,cudb
12104,N,,cu02.csv,cudb
12239,N,,cu02.csv,cudb
12374,N,,cu02.csv,cudb
12509,N,,cu02.csv,cudb
12644,N,,cu02.csv,cudb
12777,N,,cu02.csv,cudb
12912,N,,cu02.csv,cudb
13048,N,,cu02.csv,cudb
13184,N,,cu02.csv,cudb
13320,N,,cu02.csv,cudb
13456,N,,cu02.csv,cudb
13600,N,,cu02.csv,cudb
13729,N,,cu02.csv,cudb
13865,N,,cu02.csv,cudb
14001,N,,cu02.csv,cudb
14105,~,NOISE,cu02.csv,cudb
14316,~,NOISE,cu02.csv,cudb
14390,N,,cu02.csv,cudb
14526,N,,cu02.csv,cudb
14663,N,,cu02.csv,cudb
14800,N,,cu02.csv,cudb
14939,N,,cu02.csv,cudb
15072,N,,cu02.csv,cudb
15208,N,,cu02.csv,cudb
15344,N,,cu02.csv,cudb
15481,N,,cu02.csv,cudb
15617,N,,cu02.csv,cudb
15712,N,,cu02.csv,cudb
15876,N,,cu02.csv,cudb
15969,N,,cu02.csv,cudb
16041,N,,cu02.csv,cudb
16159,N,,cu02.csv,cudb
16295,N,,cu02.csv,cudb
16432,N,,cu02.csv,cudb
16568,N,,cu02.csv,cudb
16641,N,,cu02.csv,cudb
16705,N,,cu02.csv,cudb
16841,N,,cu02.csv,cudb
16979,N,,cu02.csv,cudb
17114,N,,cu02.csv,cudb
17251,N,,cu02.csv,cudb
17387,N,,cu02.csv,cudb
17526,N,,cu02.csv,cudb
17657,N,,cu02.csv,cudb
17794,N,,cu02.csv,cudb
17931,N,,cu02.csv,cudb
18065,N,,cu02.csv,cudb
18198,N,,cu02.csv,cudb
18342,N,,cu02.csv,cudb
18478,N,,cu02.csv,cudb
18615,N,,cu02.csv,cudb
18753,N,,cu02.csv,cudb
18888,N,,cu02.csv,cudb
19024,N,,cu02.csv,cudb
19159,N,,cu02.csv,cudb
19295,N,,cu02.csv,cudb
19433,N,,cu02.csv,cudb
19572,N,,cu02.csv,cudb
19708,N,,cu02.csv,cudb
19842,N,,cu02.csv,cudb
19905,N,,cu02.csv,cudb
19981,N,,cu02.csv,cudb
20120,N,,cu02.csv,cudb
20257,N,,cu02.csv,cudb
20394,N,,cu02.csv,cudb
20531,N,,cu02.csv,cudb
20669,N,,cu02.csv,cudb
20803,N,,cu02.csv,cudb
20941,N,,cu02.csv,cudb
21079,N,,cu02.csv,cudb
21218,N,,cu02.csv,cudb
21356,N,,cu02.csv,cudb
21494,N,,cu02.csv,cudb
21632,N,,cu02.csv,cudb
21767,N,,cu02.csv,cudb
21909,N,,cu02.csv,cudb
22047,N,,cu02.csv,cudb
22184,N,,cu02.csv,cudb
22320,N,,cu02.csv,cudb
22457,N,,cu02.csv,cudb
22581,N,,cu02.csv,cudb
22734,N,,cu02.csv,cudb
22875,N,,cu02.csv,cudb
23015,N,,cu02.csv,cudb
23148,N,,cu02.csv,cudb
23292,N,,cu02.csv,cudb
23431,N,,cu02.csv,cudb
23558,N,,cu02.csv,cudb
23708,N,,cu02.csv,cudb
23846,N,,cu02.csv,cudb
23983,N,,cu02.csv,cudb
24123,N,,cu02.csv,cudb
24262,N,,cu02.csv,cudb
24400,N,,cu02.csv,cudb
24540,N,,cu02.csv,cudb
24680,N,,cu02.csv,cudb
24818,N,,cu02.csv,cudb
24957,N,,cu02.csv,cudb
25096,N,,cu02.csv,cudb
25235,N,,cu02.csv,cudb
25373,N,,cu02.csv,cudb
25511,N,,cu02.csv,cudb
25648,N,,cu02.csv,cudb
25788,N,,cu02.csv,cudb
25928,N,,cu02.csv,cudb
26067,N,,cu02.csv,cudb
26207,N,,cu02.csv,cudb
26346,N,,cu02.csv,cudb
26486,N,,cu02.csv,cudb
26624,N,,cu02.csv,cudb
26763,N,,cu02.csv,cudb
26903,N,,cu02.csv,cudb
27041,N,,cu02.csv,cudb
27178,N,,cu02.csv,cudb
27318,N,,cu02.csv,cudb
27458,N,,cu02.csv,cudb
27598,N,,cu02.csv,cudb
27738,N,,cu02.csv,cudb
27878,N,,cu02.csv,cudb
28018,N,,cu02.csv,cudb
28158,N,,cu02.csv,cudb
28298,N,,cu02.csv,cudb
28438,N,,cu02.csv,cudb
28577,N,,cu02.csv,cudb
28715,N,,cu02.csv,cudb
28854,N,,cu02.csv,cudb
28995,N,,cu02.csv,cudb
29135,N,,cu02.csv,cudb
29277,N,,cu02.csv,cudb
29417,N,,cu02.csv,cudb
29558,N,,cu02.csv,cudb
29698,N,,cu02.csv,cudb
29838,N,,cu02.csv,cudb
29979,N,,cu02.csv,cudb
30119,N,,cu02.csv,cudb
30258,N,,cu02.csv,cudb
30396,N,,cu02.csv,cudb
30536,N,,cu02.csv,cudb
30677,N,,cu02.csv,cudb
30818,N,,cu02.csv,cudb
30959,N,,cu02.csv,cudb
31099,N,,cu02.csv,cudb
31240,N,,cu02.csv,cudb
31380,N,,cu02.csv,cudb
31521,N,,cu02.csv,cudb
31661,N,,cu02.csv,cudb
31801,N,,cu02.csv,cudb
31939,N,,cu02.csv,cudb
32078,N,,cu02.csv,cudb
32219,N,,cu02.csv,cudb
32360,N,,cu02.csv,cudb
32501,N,,cu02.csv,cudb
32642,N,,cu02.csv,cudb
32782,N,,cu02.csv,cudb
32923,N,,cu02.csv,cudb
33063,N,,cu02.csv,cudb
33199,N,,cu02.csv,cudb
33316,N,,cu02.csv,cudb
33483,N,,cu02.csv,cudb
33621,N,,cu02.csv,cudb
33762,N,,cu02.csv,cudb
33904,N,,cu02.csv,cudb
34046,N,,cu02.csv,cudb
34187,N,,cu02.csv,cudb
34328,N,,cu02.csv,cudb
34470,N,,cu02.csv,cudb
34610,N,,cu02.csv,cudb
34751,N,,cu02.csv,cudb
34891,N,,cu02.csv,cudb
35031,N,,cu02.csv,cudb
35170,N,,cu02.csv,cudb
35310,N,,cu02.csv,cudb
35451,N,,cu02.csv,cudb
35593,N,,cu02.csv,cudb
35734,N,,cu02.csv,cudb
35875,N,,cu02.csv,cudb
36016,N,,cu02.csv,cudb
36157,N,,cu02.csv,cudb
36298,N,,cu02.csv,cudb
36439,N,,cu02.csv,cudb
36580,N,,cu02.csv,cudb
36719,N,,cu02.csv,cudb
36858,N,,cu02.csv,cudb
37000,N,,cu02.csv,cudb
37142,N,,cu02.csv,cudb
37283,N,,cu02.csv,cudb
37425,N,,cu02.csv,cudb
37558,N,,cu02.csv,cudb
37707,N,,cu02.csv,cudb
37849,N,,cu02.csv,cudb
37991,N,,cu02.csv,cudb
38132,N,,cu02.csv,cudb
38272,N,,cu02.csv,cudb
38412,N,,cu02.csv,cudb
38553,N,,cu02.csv,cudb
38696,N,,cu02.csv,cudb
38838,N,,cu02.csv,cudb
38979,N,,cu02.csv,cudb
39121,N,,cu02.csv,cudb
39262,N,,cu02.csv,cudb
39404,N,,cu02.csv,cudb
39545,N,,cu02.csv,cudb
39687,N,,cu02.csv,cudb
39827,N,,cu02.csv,cudb
39967,N,,cu02.csv,cudb
40107,N,,cu02.csv,cudb
40250,N,,cu02.csv,cudb
40392,N,,cu02.csv,cudb
40534,N,,cu02.csv,cudb
40676,N,,cu02.csv,cudb
40818,N,,cu02.csv,cudb
40960,N,,cu02.csv,cudb
41101,N,,cu02.csv,cudb
41243,N,,cu02.csv,cudb
41384,N,,cu02.csv,cudb
41524,N,,cu02.csv,cudb
41664,N,,cu02.csv,cudb
41807,N,,cu02.csv,cudb
41950,N,,cu02.csv,cudb
42092,N,,cu02.csv,cudb
42234,N,,cu02.csv,cudb
42377,N,,cu02.csv,cudb
42519,N,,cu02.csv,cudb
42661,N,,cu02.csv,cudb
42803,N,,cu02.csv,cudb
42945,N,,cu02.csv,cudb
43085,N,,cu02.csv,cudb
43225,N,,cu02.csv,cudb
43367,N,,cu02.csv,cudb
43510,N,,cu02.csv,cudb
43653,N,,cu02.csv,cudb
43781,N,,cu02.csv,cudb
43936,N,,cu02.csv,cudb
44079,N,,cu02.csv,cudb
44221,N,,cu02.csv,cudb
44363,N,,cu02.csv,cudb
44505,N,,cu02.csv,cudb
44645,N,,cu02.csv,cudb
44785,N,,cu02.csv,cudb
44925,N,,cu02.csv,cudb
45066,N,,cu02.csv,cudb
45209,N,,cu02.csv,cudb
45351,N,,cu02.csv,cudb
45492,N,,cu02.csv,cudb
45630,N,,cu02.csv,cudb
45774,N,,cu02.csv,cudb
45915,N,,cu02.csv,cudb
46056,N,,cu02.csv,cudb
46197,N,,cu02.csv,cudb
46336,N,,cu02.csv,cudb
46476,N,,cu02.csv,cudb
46617,N,,cu02.csv,cudb
46759,N,,cu02.csv,cudb
46901,N,,cu02.csv,cudb
47042,N,,cu02.csv,cudb
47184,N,,cu02.csv,cudb
47325,N,,cu02.csv,cudb
47467,N,,cu02.csv,cudb
47608,N,,cu02.csv,cudb
47749,N,,cu02.csv,cudb
47889,N,,cu02.csv,cudb
48028,N,,cu02.csv,cudb
48102,+,(VT,cu02.csv,cudb
48163,N,,cu02.csv,cudb
48305,N,,cu02.csv,cudb
48402,N,,cu02.csv,cudb
48493,+,(N,cu02.csv,cudb
48587,N,,cu02.csv,cudb
48739,N,,cu02.csv,cudb
48881,N,,cu02.csv,cudb
49023,N,,cu02.csv,cudb
49159,N,,cu02.csv,cudb
49227,+,(VT,cu02.csv,cudb
49288,N,,cu02.csv,cudb
49359,N,,cu02.csv,cudb
49437,N,,cu02.csv,cudb
49544,N,,cu02.csv,cudb
49659,N,,cu02.csv,cudb
49788,N,,cu02.csv,cudb
49915,N,,cu02.csv,cudb
49998,N,,cu02.csv,cudb
50069,N,,cu02.csv,cudb
50149,N,,cu02.csv,cudb
50222,N,,cu02.csv,cudb
50295,N,,cu02.csv,cudb
50371,N,,cu02.csv,cudb
50431,N,,cu02.csv,cudb
50505,N,,cu02.csv,cudb
50574,N,,cu02.csv,cudb
50629,N,,cu02.csv,cudb
50683,N,,cu02.csv,cudb
50754,N,,cu02.csv,cudb
50820,N,,cu02.csv,cudb
50891,N,,cu02.csv,cudb
50975,N,,cu02.csv,cudb
51056,N,,cu02.csv,cudb
51117,N,,cu02.csv,cudb
51185,N,,cu02.csv,cudb
51274,N,,cu02.csv,cudb
51337,N,,cu02.csv,cudb
51405,N,,cu02.csv,cudb
51495,N,,cu02.csv,cudb
51585,+,(N,cu02.csv,cudb
51674,N,,cu02.csv,cudb
51825,N,,cu02.csv,cudb
51964,N,,cu02.csv,cudb
52106,N,,cu02.csv,cudb
52248,N,,cu02.csv,cudb
52389,N,,cu02.csv,cudb
52529,N,,cu02.csv,cudb
52669,N,,cu02.csv,cudb
52807,N,,cu02.csv,cudb
52947,N,,cu02.csv,cudb
53089,N,,cu02.csv,cudb
53231,N,,cu02.csv,cudb
53381,N,,cu02.csv,cudb
53513,N,,cu02.csv,cudb
53654,N,,cu02.csv,cudb
53796,N,,cu02.csv,cudb
53937,N,,cu02.csv,cudb
54078,N,,cu02.csv,cudb
54219,N,,cu02.csv,cudb
54359,N,,cu02.csv,cudb
54479,N,,cu02.csv,cudb
54638,N,,cu02.csv,cudb
54783,N,,cu02.csv,cudb
54925,N,,cu02.csv,cudb
55067,N,,cu02.csv,cudb
55196,N,,cu02.csv,cudb
55349,N,,cu02.csv,cudb
55490,N,,cu02.csv,cudb
55632,N,,cu02.csv,cudb
55773,N,,cu02.csv,cudb
55912,N,,cu02.csv,cudb
56051,N,,cu02.csv,cudb
56192,N,,cu02.csv,cudb
56334,N,,cu02.csv,cudb
56473,N,,cu02.csv,cudb
56617,N,,cu02.csv,cudb
56758,N,,cu02.csv,cudb
56898,N,,cu02.csv,cudb
57039,N,,cu02.csv,cudb
57180,N,,cu02.csv,cudb
57320,N,,cu02.csv,cudb
57461,N,,cu02.csv,cudb
57601,N,,cu02.csv,cudb
57742,N,,cu02.csv,cudb
57883,N,,cu02.csv,cudb
58022,N,,cu02.csv,cudb
58160,N,,cu02.csv,cudb
58301,N,,cu02.csv,cudb
58444,N,,cu02.csv,cudb
58586,N,,cu02.csv,cudb
58727,N,,cu02.csv,cudb
58869,N,,cu02.csv,cudb
59011,N,,cu02.csv,cudb
59152,N,,cu02.csv,cudb
59292,N,,cu02.csv,cudb
59435,N,,cu02.csv,cudb
59577,N,,cu02.csv,cudb
59719,N,,cu02.csv,cudb
59861,N,,cu02.csv,cudb
60004,N,,cu02.csv,cudb
60128,N,,cu02.csv,cudb
60285,N,,cu02.csv,cudb
60428,N,,cu02.csv,cudb
60570,N,,cu02.csv,cudb
60714,N,,cu02.csv,cudb
60858,N,,cu02.csv,cudb
61000,N,,cu02.csv,cudb
61143,N,,cu02.csv,cudb
61286,N,,cu02.csv,cudb
61428,N,,cu02.csv,cudb
61571,N,,cu02.csv,cudb
61714,N,,cu02.csv,cudb
61857,N,,cu02.csv,cudb
61999,N,,cu02.csv,cudb
62142,N,,cu02.csv,cudb
62285,N,,cu02.csv,cudb
62428,N,,cu02.csv,cudb
62569,N,,cu02.csv,cudb
62710,N,,cu02.csv,cudb
62853,N,,cu02.csv,cudb
62996,N,,cu02.csv,cudb
63140,N,,cu02.csv,cudb
63285,N,,cu02.csv,cudb
63438,N,,cu02.csv,cudb
63567,N,,cu02.csv,cudb
63712,N,,cu02.csv,cudb
63854,N,,cu02.csv,cudb
63997,N,,cu02.csv,cudb
64139,N,,cu02.csv,cudb
64282,N,,cu02.csv,cudb
64425,N,,cu02.csv,cudb
64567,N,,cu02.csv,cudb
64708,N,,cu02.csv,cudb
64848,N,,cu02.csv,cudb
64989,N,,cu02.csv,cudb
65131,N,,cu02.csv,cudb
65274,N,,cu02.csv,cudb
65416,N,,cu02.csv,cudb
65558,N,,cu02.csv,cudb
65631,N,,cu02.csv,cudb
65700,N,,cu02.csv,cudb
65842,N,,cu02.csv,cudb
65984,N,,cu02.csv,cudb
66125,N,,cu02.csv,cudb
66214,~,NOISE,cu02.csv,cudb
66493,~,NOISE,cu02.csv,cudb
66553,N,,cu02.csv,cudb
66693,N,,cu02.csv,cudb
66829,N,,cu02.csv,cudb
66968,N,,cu02.csv,cudb
67107,N,,cu02.csv,cudb
67247,N,,cu02.csv,cudb
67387,N,,cu02.csv,cudb
67526,N,,cu02.csv,cudb
67666,N,,cu02.csv,cudb
67805,N,,cu02.csv,cudb
67945,N,,cu02.csv,cudb
68085,N,,cu02.csv,cudb
68225,N,,cu02.csv,cudb
68365,N,,cu02.csv,cudb
68504,N,,cu02.csv,cudb
68644,N,,cu02.csv,cudb
68784,N,,cu02.csv,cudb
68922,N,,cu02.csv,cudb
69060,N,,cu02.csv,cudb
69206,N,,cu02.csv,cudb
69347,N,,cu02.csv,cudb
69488,N,,cu02.csv,cudb
69629,N,,cu02.csv,cudb
69769,N,,cu02.csv,cudb
69913,N,,cu02.csv,cudb
70054,N,,cu02.csv,cudb
70195,N,,cu02.csv,cudb
70337,N,,cu02.csv,cudb
70478,N,,cu02.csv,cudb
70619,N,,cu02.csv,cudb
70759,N,,cu02.csv,cudb
70901,N,,cu02.csv,cudb
71044,N,,cu02.csv,cudb
71186,N,,cu02.csv,cudb
71329,N,,cu02.csv,cudb
71471,N,,cu02.csv,cudb
71612,N,,cu02.csv,cudb
71755,N,,cu02.csv,cudb
71897,N,,cu02.csv,cudb
72038,N,,cu02.csv,cudb
72179,N,,cu02.csv,cudb
72321,N,,cu02.csv,cudb
72461,N,,cu02.csv,cudb
72600,N,,cu02.csv,cudb
72741,N,,cu02.csv,cudb
72883,N,,cu02.csv,cudb
73025,N,,cu02.csv,cudb
73168,N,,cu02.csv,cudb
73310,N,,cu02.csv,cudb
73452,N,,cu02.csv,cudb
73594,N,,cu02.csv,cudb
73735,N,,cu02.csv,cudb
73877,N,,cu02.csv,cudb
74024,N,,cu02.csv,cudb
74157,N,,cu02.csv,cudb
74301,N,,cu02.csv,cudb
74441,N,,cu02.csv,cudb
74584,N,,cu02.csv,cudb
74728,N,,cu02.csv,cudb
74870,N,,cu02.csv,cudb
75014,N,,cu02.csv,cudb
75157,N,,cu02.csv,cudb
75286,N,,cu02.csv,cudb
75441,N,,cu02.csv,cudb
75585,N,,cu02.csv,cudb
75728,N,,cu02.csv,cudb
75870,N,,cu02.csv,cudb
76013,N,,cu02.csv,cudb
76154,N,,cu02.csv,cudb
76295,N,,cu02.csv,cudb
76437,N,,cu02.csv,cudb
76576,N,,cu02.csv,cudb
76723,N,,cu02.csv,cudb
76867,N,,cu02.csv,cudb
77010,N,,cu02.csv,cudb
77156,N,,cu02.csv,cudb
77295,N,,cu02.csv,cudb
77439,N,,cu02.csv,cudb
77582,N,,cu02.csv,cudb
77725,N,,cu02.csv,cudb
77868,N,,cu02.csv,cudb
78015,N,,cu02.csv,cudb
78150,N,,cu02.csv,cudb
78292,N,,cu02.csv,cudb
78438,N,,cu02.csv,cudb
78583,N,,cu02.csv,cudb
78727,N,,cu02.csv,cudb
78869,N,,cu02.csv,cudb
79015,N,,cu02.csv,cudb
79159,N,,cu02.csv,cudb
79303,N,,cu02.csv,cudb
79446,N,,cu02.csv,cudb
79590,N,,cu02.csv,cudb
79734,N,,cu02.csv,cudb
79875,N,,cu02.csv,cudb
80019,N,,cu02.csv,cudb
80161,N,,cu02.csv,cudb
80305,N,,cu02.csv,cudb
80449,N,,cu02.csv,cudb
80593,N,,cu02.csv,cudb
80737,N,,cu02.csv,cudb
80880,N,,cu02.csv,cudb
81021,N,,cu02.csv,cudb
81167,N,,cu02.csv,cudb
81311,N,,cu02.csv,cudb
81455,N,,cu02.csv,cudb
81598,N,,cu02.csv,cudb
81741,N,,cu02.csv,cudb
81885,N,,cu02.csv,cudb
82023,N,,cu02.csv,cudb
82168,N,,cu02.csv,cudb
82312,N,,cu02.csv,cudb
82455,N,,cu02.csv,cudb
82598,N,,cu02.csv,cudb
82742,N,,cu02.csv,cudb
